trade_id,pair,strategy,signal_type,entry_time,exit_time,entry_hour,session,confidence,entry_price,exit_price,position_size,risk_amount,pnl_pips,pnl,spread_cost,commission,total_costs,holding_time_minutes,entry_balance,exit_balance,is_winner,day,return_percentage,win_streak
1011,EURUSD,Breakout_Momentum,BUY,2025-08-04 03:41:49.103945,2025-08-04 04:21:49.103945,10,London,0.7836998736157545,1.08307689251748,1.0785623757687766,2.114902112772838e+43,1.2689412676637026e+41,-45.145167487034996,-9.695804157875493e+40,1.057451056386419e+39,4.2298042255456765e+38,1.4804314789409866e+39,40,4.229804225545676e+42,4.132846183966921e+42,False,27,-2.29225837435175,457
1012,GBPUSD,Mean_Reversion,SELL,2025-08-04 04:13:49.104050,2025-08-04 06:32:49.104050,11,London,0.7828930459341186,1.2794065231909244,1.2980860981314946,2.0664230919834605e+43,1.0332115459917303e+41,186.79574940570228,3.8393262696431545e+41,1.6531384735867684e+39,4.132846183966921e+38,2.0664230919834604e+39,139,4.132846183966921e+42,4.516778810931237e+42,True,27,9.289787470285113,458
1013,USDCHF,Scalping_1M,BUY,2025-08-04 04:48:49.104153,2025-08-04 04:49:49.104153,11,London,0.8113928928636978,1.0088022802065342,1.008612768632616,9.033557621862475e+42,4.516778810931237e+40,1.8951157391808144,8.989435370312158e+38,6.323490335303732e+38,1.8067115243724952e+38,8.130201859676227e+38,1,4.516778810931237e+42,4.517677754468268e+42,True,27,0.019902314783616294,458
1014,GBPUSD,Mean_Reversion,SELL,2025-08-04 03:59:49.104249,2025-08-04 08:34:49.104249,11,London,0.6856371573764916,1.3092658101173145,1.3065284493021532,2.258838877234134e+43,1.1294194386170671e+41,-27.373608151612125,-6.409140918026881e+40,1.8070711017873073e+39,4.517677754468268e+38,2.2588388772341343e+39,275,4.517677754468268e+42,4.453586345288e+42,False,27,-1.4186804075806063,459
1015,GBPUSD,Mean_Reversion,SELL,2025-08-04 04:06:49.104345,2025-08-04 05:39:49.104345,11,London,0.6385975645312905,1.3126554729489792,1.3090444436026922,2.2267931726439997e+43,1.113396586322e+41,36.110293462868796,7.818336177264349e+40,1.7814345381152e+39,4.453586345288e+38,2.226793172644e+39,93,4.453586345288e+42,4.531769707060643e+42,True,27,1.7555146731434397,460
1016,USDCHF,Scalping_1M,BUY,2025-08-04 04:09:49.104481,2025-08-04 04:11:49.104481,11,London,0.8904312073989039,1.0108190320945583,1.005158552889454,9.063539414121287e+42,4.531769707060643e+40,-56.604792051043205,-5.211969492554785e+40,6.3444775898849e+38,1.8127078828242575e+38,8.157185472709158e+38,2,4.531769707060643e+42,4.4796500121350956e+42,False,27,-1.150095841020864,461
1017,EURUSD,Scalping_1M,BUY,2025-08-04 05:06:49.104695,2025-08-04 05:07:49.104695,12,Overlap,0.8970887758971663,1.1049017722937227,1.101214449976371,8.959300024270191e+42,4.479650012135096e+40,-36.87322317351652,-3.3662977929039586e+40,4.4796500121350956e+38,1.7918600048540385e+38,6.2715100169891345e+38,1,4.4796500121350956e+42,4.445987034206056e+42,False,27,-0.7514644634703304,461
1018,EURUSD,RSI_Extreme,SELL,2025-08-04 05:10:49.104823,2025-08-04 05:54:49.104823,12,Overlap,0.857506891873835,1.0864552923165496,1.1045746599764774,1.7783948136824224e+43,8.891974068412111e+40,181.19367659927772,3.2098901836662792e+41,8.891974068412112e+38,3.556789627364845e+38,1.2448763695776957e+39,44,4.445987034206056e+42,4.766976052572684e+42,True,27,7.219747063971109,462
1019,USDCHF,Scalping_1M,BUY,2025-08-04 05:37:49.104927,2025-08-04 05:40:49.104927,12,Overlap,0.8060732590737272,0.9837464235864992,0.9793948290973343,9.533952105145368e+42,4.766976052572684e+40,-43.51594489164868,-4.234594913017546e+40,6.673766473601757e+38,1.9067904210290737e+38,8.58055689463083e+38,3,4.766976052572684e+42,4.724630103442509e+42,False,27,-0.8883188978329737,463
1020,EURUSD,Mean_Reversion,BUY,2025-08-04 05:54:49.105068,2025-08-04 09:38:49.105068,13,Overlap,0.5812495702564854,1.0958464052233103,1.0972422860570687,2.3623150517212543e+43,1.1811575258606273e+41,13.958808337583095,3.132148250375981e+40,1.1811575258606272e+39,4.724630103442509e+38,1.6536205362048782e+39,224,4.724630103442509e+42,4.755951585946269e+42,True,27,0.6629404168791548,464
1021,GBPUSD,Scalping_1M,BUY,2025-08-04 06:00:49.105186,2025-08-04 06:03:49.105186,13,Overlap,0.9019846705892028,1.3070193952937352,1.314285548750604,9.511903171892539e+42,4.755951585946269e+40,-72.66153456868734,-7.00661384310369e+40,7.609522537514032e+38,1.902380634378508e+38,9.511903171892539e+38,3,4.755951585946269e+42,4.685885447515232e+42,False,27,-1.473230691373747,465
1022,GBPUSD,News_Trading,SELL,2025-08-04 07:29:49.105315,2025-08-04 07:46:49.105315,14,Overlap,0.7244569390455957,1.282880272260319,1.2516319374423197,2.342942723757616e+43,1.874354179006093e+41,312.48334817999347,7.297876441899758e+41,1.874354179006093e+39,4.685885447515232e+38,2.342942723757616e+39,17,4.685885447515232e+42,5.415673091705208e+42,True,27,15.574167408999672,466
1023,EURUSD,RSI_Extreme,SELL,2025-08-04 07:43:49.105482,2025-08-04 08:22:49.105482,14,Overlap,0.830530626125387,1.0982871954007618,1.079150276391505,2.1662692366820832e+43,1.0831346183410416e+41,191.36919009256667,4.1304080088061536e+41,1.0831346183410416e+39,4.3325384733641665e+38,1.5163884656774583e+39,39,5.415673091705208e+42,5.828713892585823e+42,True,27,7.626767603702665,466
1024,EURUSD,Scalping_1M,SELL,2025-08-04 08:37:49.105630,2025-08-04 08:38:49.105630,15,Overlap,0.9301399632000088,1.1096781250578647,1.1194191728581842,1.1657427785171647e+43,5.828713892585824e+40,97.41047800319414,1.1273954133916668e+41,5.8287138925858234e+38,2.3314855570343297e+38,8.160199449620153e+38,1,5.828713892585823e+42,5.94145343392499e+42,True,27,1.9342095600638831,466
1025,EURUSD,News_Trading,BUY,2025-08-04 08:41:49.105745,2025-08-04 08:58:49.105745,15,Overlap,0.6606734656036417,1.0897241602622614,1.102238613570495,2.9707267169624947e+43,2.376581373569996e+41,-125.1445330823352,-2.970726716962495e+41,1.4853633584812475e+39,5.94145343392499e+38,2.0795087018737465e+39,17,5.94145343392499e+42,5.644380762228741e+42,False,27,-5.0,467
1026,EURUSD,Mean_Reversion,SELL,2025-08-04 08:22:49.105876,2025-08-04 09:48:49.105876,15,Overlap,0.566342819653876,1.1023773652524917,1.0931773040402633,2.8221903811143703e+43,1.4110951905571853e+41,92.00061212228397,2.5766770932136387e+41,1.4110951905571852e+39,5.644380762228741e+38,1.9755332667800593e+39,86,5.644380762228741e+42,5.902048471550105e+42,True,27,4.565030606114198,468
1027,USDJPY,Breakout_Momentum,SELL,2025-08-04 09:49:49.106009,2025-08-04 11:35:49.106009,16,New_York,0.6601385306768559,111.21170542431088,116.50530708067662,2.9510242357750523e+43,1.770614541465031e+41,52936.016563657395,2.9510242357750523e+42,1.7706145414650312e+39,5.902048471550105e+38,2.3608193886200418e+39,106,5.902048471550105e+42,8.853072707325157e+42,True,27,50.0,468
1028,GBPUSD,Mean_Reversion,SELL,2025-08-04 08:58:49.106124,2025-08-04 12:16:49.106124,16,New_York,0.7066371222084125,1.3059351965215764,1.3217960183368498,4.4265363536625785e+43,2.2132681768312895e+41,158.6082181527331,6.976585072890554e+41,3.541229082930063e+39,8.853072707325158e+38,4.426536353662579e+39,198,8.853072707325157e+42,9.550731214614212e+42,True,27,7.880410907636655,468
1029,USDJPY,Mean_Reversion,BUY,2025-08-04 10:36:49.106246,2025-08-04 17:02:49.106246,17,New_York,0.6663408126558326,109.89935072041942,110.37183114085889,4.775365607307106e+43,2.387682803653553e+41,-4724.804204394735,-4.775365607307106e+41,2.865219364384263e+39,9.550731214614212e+38,3.8202924858456844e+39,386,9.550731214614212e+42,9.073194653883501e+42,False,27,-5.0,469
1030,USDJPY,Scalping_1M,SELL,2025-08-04 09:52:49.106360,2025-08-04 09:53:49.106360,17,New_York,0.9299950475301085,109.71505139864341,111.28957828861465,1.8146389307767e+43,9.0731946538835e+40,15745.26889971233,4.5365973269417504e+42,1.0887833584660198e+39,3.6292778615534e+38,1.45171114462136e+39,1,9.073194653883501e+42,1.360979198082525e+43,True,27,50.0,470
1031,USDJPY,Breakout_Momentum,BUY,2025-08-04 10:43:49.106474,2025-08-04 14:09:49.106474,17,New_York,0.6895892083211098,111.65999660734185,111.23031195063565,6.804895990412626e+43,4.082937594247575e+41,-4296.846567061976,-6.804895990412626e+41,4.082937594247575e+39,1.3609791980825253e+39,5.4439167923301004e+39,206,1.360979198082525e+43,1.2929302381783988e+43,False,27,-5.0,471
1032,USDJPY,RSI_Extreme,SELL,2025-08-04 10:45:49.106590,2025-08-04 12:05:49.106590,17,New_York,0.7731381162657609,110.92747368197203,114.36960173701269,5.171720952713595e+43,2.5858604763567975e+41,34421.280550406496,6.464651190891994e+42,3.103032571628157e+39,1.0343441905427191e+39,4.137376762170876e+39,80,1.2929302381783988e+43,1.9393953572675982e+43,True,27,50.0,472
1033,GBPUSD,Breakout_Momentum,BUY,2025-08-04 10:40:49.106712,2025-08-04 13:40:49.106712,17,New_York,0.8058328716502801,1.2948802839109854,1.3097102413132968,9.69697678633799e+43,5.818186071802794e+41,148.29957402311362,1.4283605499396076e+42,7.757581429070392e+39,1.939395357267598e+39,9.696976786337991e+39,180,1.9393953572675982e+43,2.082231412261559e+43,True,27,7.364978701155682,472
1034,USDJPY,News_Trading,BUY,2025-08-04 10:53:49.106847,2025-08-04 11:08:49.106847,18,New_York,0.8207850410923543,111.45018249582846,110.72626183891293,1.0411157061307796e+44,8.328925649046236e+41,7239.206569155191,1.0411157061307795e+43,6.246694236784677e+39,2.0822314122615593e+39,8.328925649046237e+39,15,2.082231412261559e+43,3.1233471183923383e+43,True,27,50.0,472
1035,GBPUSD,News_Trading,SELL,2025-08-04 11:04:49.106991,2025-08-04 11:20:49.106991,18,New_York,0.725488972218554,1.2972710377524073,1.3365721602442837,1.5616735591961692e+44,1.2493388473569354e+42,393.0112249187644,6.121935648637368e+42,1.2493388473569354e+40,3.1233471183923386e+39,1.5616735591961692e+40,16,3.1233471183923383e+43,3.735540683256075e+43,True,27,19.600561245938223,472
1036,GBPUSD,Breakout_Momentum,BUY,2025-08-04 11:59:49.107114,2025-08-04 15:09:49.107114,19,New_York,0.6889334061252397,1.3068966334464118,1.2643636073236264,1.8677703416280376e+44,1.1206622049768224e+42,425.3302612278548,7.925514769766647e+42,1.4942162733024302e+40,3.7355406832560754e+39,1.8677703416280377e+40,190,3.735540683256075e+43,4.528092160232739e+43,True,27,21.21651306139274,472
1037,GBPUSD,Mean_Reversion,SELL,2025-08-04 12:29:49.107233,2025-08-04 15:22:49.107233,19,New_York,0.7509674564265656,1.2992624594765887,1.2887295624814457,2.2640460801163697e+44,1.1320230400581849e+42,-105.32896995142947,-2.2640460801163698e+42,1.811236864093096e+40,4.52809216023274e+39,2.26404608011637e+40,173,4.528092160232739e+43,4.3016875522211023e+43,False,27,-5.0,473
1038,GBPUSD,Mean_Reversion,BUY,2025-08-04 12:22:49.107344,2025-08-04 14:32:49.107344,19,New_York,0.5630430453070203,1.3068001370061446,1.2944388267566056,2.1508437761105513e+44,1.0754218880552757e+42,-123.61310249538931,-2.1508437761105514e+42,1.720675020888441e+40,4.301687552221103e+39,2.1508437761105514e+40,130,4.3016875522211023e+43,4.086603174610047e+43,False,27,-5.0,473
1039,USDJPY,Scalping_1M,BUY,2025-08-04 12:50:49.107454,2025-08-04 12:51:49.107454,19,New_York,0.7330865311139434,108.21393293242764,110.83970510508051,8.173206349220094e+43,4.086603174610047e+41,26257.72172652875,2.0433015873050235e+43,4.903923809532056e+39,1.6346412698440188e+39,6.538565079376075e+39,1,4.086603174610047e+43,6.12990476191507e+43,True,27,50.0,474
1040,GBPUSD,Mean_Reversion,SELL,2025-08-04 12:56:49.107571,2025-08-04 14:14:49.107571,20,After_Hours,0.592882004918516,1.3109435065747685,1.2713517872451074,3.064952380957535e+44,1.5324761904787675e+42,395.91719329661066,1.210402391875514e+43,2.451961904766028e+40,6.12990476191507e+39,3.064952380957535e+40,78,6.12990476191507e+43,7.340307153790585e+43,True,27,19.745859664830533,474
1041,EURUSD,Scalping_1M,BUY,2025-08-04 16:08:49.107716,2025-08-04 16:12:49.107716,23,After_Hours,0.8761080086455537,1.0896309843331777,1.0769967849841615,1.468061430758117e+44,7.340307153790585e+41,126.34199349016261,1.8445016472647012e+42,7.340307153790585e+39,2.936122861516234e+39,1.0276430015306819e+40,4,7.340307153790585e+43,7.524757318517055e+43,True,27,2.512839869803252,474
1042,AUDUSD,News_Trading,BUY,2025-08-04 17:03:49.107931,2025-08-04 17:29:49.107931,0,Asian,0.7262706016703215,1.010673149243723,1.0057794597861185,3.7623786592585275e+44,3.009902927406822e+42,48.93689457604592,1.7998051127811517e+42,3.386140793332675e+40,7.524757318517056e+39,4.1386165251843806e+40,26,7.524757318517055e+43,7.704737829795171e+43,True,28,2.3918447288022957,474
1043,USDJPY,RSI_Extreme,SELL,2025-08-04 18:35:49.108059,2025-08-04 18:56:49.108059,1,Asian,0.9148599635756068,111.14031142275574,111.36077809104673,3.081895131918068e+44,1.540947565959034e+42,2204.6666829098403,3.8523689148975853e+43,1.8491370791508404e+40,6.163790263836136e+39,2.465516105534454e+40,21,7.704737829795171e+43,1.1557106744692755e+44,True,28,50.0,474
1044,USDJPY,Scalping_1M,BUY,2025-08-04 22:01:49.108183,2025-08-04 22:02:49.108183,5,Asian,0.9232191835259558,110.0624577693292,111.03335342561356,2.311421348938551e+44,1.1557106744692756e+42,-9708.95656284362,-5.778553372346377e+42,1.3868528093631305e+40,4.622842697877102e+39,1.8491370791508407e+40,1,1.1557106744692755e+44,1.0979251407458117e+44,False,28,-5.0,475
1045,AUDUSD,Breakout_Momentum,SELL,2025-08-04 21:53:49.108286,2025-08-05 01:19:49.108286,5,Asian,0.6566125085119384,1.0020329493374949,0.9939115691001377,5.489625703729058e+44,3.293775422237435e+42,-81.21380237357162,-4.518719652816327e+42,4.940663133356152e+40,1.0979251407458116e+40,6.038588274101964e+40,206,1.0979251407458117e+44,1.0527379442176485e+44,False,28,-4.115690118678581,475
1046,USDJPY,Scalping_1M,BUY,2025-08-04 23:47:49.108394,2025-08-04 23:49:49.108394,6,Asian_Close,0.8091417187477407,108.31584004317968,106.8334460839393,2.105475888435297e+44,1.0527379442176485e+42,14823.9395924039,5.263689721088243e+43,1.263285533061178e+40,4.210951776870594e+39,1.6843807107482375e+40,2,1.0527379442176485e+44,1.5791069163264728e+44,True,28,50.0,476
1047,USDJPY,News_Trading,BUY,2025-08-04 23:45:49.108506,2025-08-05 00:10:49.108506,6,Asian_Close,0.7627046050770327,109.22119230685448,107.31711445828675,7.895534581632365e+44,6.316427665305892e+42,19040.77848567718,7.895534581632364e+43,4.737320748979418e+40,1.579106916326473e+40,6.316427665305891e+40,25,1.5791069163264728e+44,2.368660374489709e+44,True,28,50.0,476
1048,USDJPY,RSI_Extreme,SELL,2025-08-04 23:25:49.108625,2025-08-04 23:59:49.108625,6,Asian_Close,0.8431511830601586,111.744520764798,113.2195115895401,9.474641497958837e+44,4.737320748979418e+42,-14749.908247421097,-1.1843301872448547e+43,5.684784898775301e+40,1.8949282995917675e+40,7.579713198367069e+40,34,2.368660374489709e+44,2.2502273557652237e+44,False,28,-5.0,477
1049,EURUSD,Breakout_Momentum,BUY,2025-08-05 01:12:49.108759,2025-08-05 04:02:49.108759,8,London,0.8013662181767558,1.119232429865581,1.1045646357921641,1.1251136778826118e+45,6.750682067295671e+42,146.6779407341684,1.6424177778915013e+43,5.625568389413059e+40,2.250227355765224e+40,7.875795745178283e+40,170,2.2502273557652237e+44,2.4144691335543737e+44,True,28,7.29889703670842,478
1050,GBPUSD,Scalping_1M,SELL,2025-08-05 01:50:49.108874,2025-08-05 01:54:49.108874,8,London,0.8130929868343263,1.2933364909729534,1.2891603679555095,4.8289382671087475e+44,2.4144691335543737e+42,41.76123017444032,1.9683346420378264e+42,3.8631506136869983e+40,9.657876534217496e+39,4.828938267108747e+40,4,2.4144691335543737e+44,2.434152479974752e+44,True,28,0.8152246034888064,478
1051,GBPUSD,News_Trading,BUY,2025-08-05 02:30:49.108994,2025-08-05 02:49:49.108994,9,London,0.8703307801750554,1.2643324079670235,1.2545293188776852,1.217076239987376e+45,9.736609919899008e+42,98.03089089338313,1.1809399185114405e+43,9.73660991989901e+40,2.4341524799747525e+40,1.2170762399873762e+41,19,2.434152479974752e+44,2.552246471825896e+44,True,28,4.851544544669156,478
1052,EURUSD,Mean_Reversion,BUY,2025-08-05 02:03:49.109114,2025-08-05 09:54:49.109114,9,London,0.7896085246868038,1.0911472988867266,1.093012323489381,1.276123235912948e+45,6.380616179564741e+42,18.650246026544625,2.2906726044827663e+42,6.380616179564741e+40,2.552246471825896e+40,8.932862651390636e+40,471,2.552246471825896e+44,2.5751531978707238e+44,True,28,0.8975123013272311,478
1053,EURUSD,Breakout_Momentum,BUY,2025-08-05 03:10:49.109227,2025-08-05 04:20:49.109227,10,London,0.8259990885197277,1.1058440931273759,1.1059236099452814,1.2875765989353619e+45,7.725459593612171e+42,-0.7951681790551283,-1.92514355882418e+41,6.43788299467681e+40,2.575153197870724e+40,9.013036192547533e+40,70,2.5751531978707238e+44,2.5732280543118997e+44,False,28,-0.0747584089527564,479
1054,EURUSD,Scalping_1M,SELL,2025-08-05 03:30:49.109335,2025-08-05 03:31:49.109335,10,London,0.7236925129266201,1.0981170936247275,1.0948163015284453,5.146456108623799e+44,2.5732280543118997e+42,33.00792096282136,1.6627129719604686e+42,2.5732280543118997e+40,1.02929122172476e+40,3.6025192760366597e+40,1,2.5732280543118997e+44,2.5898551840315046e+44,True,28,0.6461584192564271,480
1055,GBPUSD,News_Trading,SELL,2025-08-05 04:15:49.109442,2025-08-05 04:34:49.109442,11,London,0.8911185057445666,1.2658934373057624,1.2891902998233027,1.2949275920157522e+45,1.0359420736126018e+43,-232.96862517540163,-1.2949275920157524e+43,1.035942073612602e+41,2.589855184031505e+40,1.2949275920157524e+41,19,2.5898551840315046e+44,2.4603624248299292e+44,False,28,-5.0,481
1056,EURUSD,News_Trading,BUY,2025-08-05 04:38:49.109543,2025-08-05 04:49:49.109543,11,London,0.6637220506151389,1.1124268115403269,1.111189841142606,1.2301812124149646e+45,9.841449699319717e+42,12.36970397720811,1.4355850587205606e+42,6.150906062074823e+40,2.4603624248299295e+40,8.611268486904752e+40,11,2.4603624248299292e+44,2.474718275417135e+44,True,28,0.5834851988604054,482
1057,GBPUSD,RSI_Extreme,SELL,2025-08-05 06:31:49.109664,2025-08-05 07:11:49.109664,13,Overlap,0.8779986706835949,1.297804864082817,1.3046969506792754,9.89887310166854e+44,4.94943655083427e+42,-68.92086596458414,-6.921377793421933e+42,7.919098481334832e+40,1.979774620333708e+40,9.89887310166854e+40,40,2.474718275417135e+44,2.4055044974829155e+44,False,28,-2.7968346385833662,483
1058,USDCHF,Breakout_Momentum,BUY,2025-08-05 07:34:49.109779,2025-08-05 08:52:49.109779,14,Overlap,0.7783777546753632,1.001137071750955,1.0082017752806705,1.2027522487414577e+45,7.216513492448747e+42,70.64703529715554,8.388840354670366e+42,8.419265741190203e+40,2.4055044974829157e+40,1.082477023867312e+41,78,2.4055044974829155e+44,2.489392901029619e+44,True,28,3.4873517648577774,484
1059,EURUSD,RSI_Extreme,SELL,2025-08-05 06:58:49.109880,2025-08-05 07:56:49.109880,14,Overlap,0.9281562486720625,1.105063291207498,1.106890593674987,9.957571604118476e+44,4.9787858020592385e+42,-18.27302467489083,-1.889252517469321e+42,4.978785802059238e+40,1.9915143208236954e+40,6.970300122882933e+40,58,2.489392901029619e+44,2.4705003758549257e+44,False,28,-0.7589209869956333,485
1060,GBPUSD,RSI_Extreme,BUY,2025-08-05 08:11:49.109987,2025-08-05 10:09:49.109987,15,Overlap,0.9294487972703265,1.3058947164491925,1.2961138231299993,9.882001503419703e+44,4.9410007517098514e+42,97.8089331919308,9.566660233471177e+42,7.905601202735763e+40,1.9764003006839408e+40,9.882001503419704e+40,118,2.4705003758549257e+44,2.5661669781896376e+44,True,28,3.8723573276772316,486
1061,USDCHF,RSI_Extreme,BUY,2025-08-05 07:52:49.110088,2025-08-05 08:18:49.110088,15,Overlap,0.8754444945818138,0.9912288452614356,0.9898472347223718,1.026466791275855e+45,5.1323339563792754e+42,13.81610539063877,1.325795325610975e+42,7.185267538930985e+40,2.0529335825517101e+40,9.238201121482695e+40,26,2.5661669781896376e+44,2.579424931445747e+44,True,28,0.5166442156255507,486
1062,EURUSD,Breakout_Momentum,BUY,2025-08-05 10:47:49.110205,2025-08-05 13:00:49.110205,17,New_York,0.6684155017630056,1.107640910749351,1.1052580669484793,1.2897124657228736e+45,7.738274794337242e+42,23.828438008716432,2.98290348125403e+42,6.448562328614369e+40,2.5794249314457475e+40,9.027987260060115e+40,133,2.579424931445747e+44,2.6092539662582876e+44,True,28,1.1564219004358216,486
1063,EURUSD,Mean_Reversion,BUY,2025-08-05 10:09:49.110316,2025-08-05 12:48:49.110316,17,New_York,0.6385909320161185,1.0845214048723821,1.0850577322948618,1.3046269831291437e+45,6.523134915645719e+42,-5.363274224795667,-7.910311159779868e+41,6.523134915645719e+40,2.6092539662582874e+40,9.132388881904005e+40,159,2.6092539662582876e+44,2.6013436550985078e+44,False,28,-0.3031637112397833,487
1064,USDJPY,Scalping_1M,SELL,2025-08-05 10:23:49.110418,2025-08-05 10:25:49.110418,17,New_York,0.8516518336287087,112.00619825564614,113.58718711719249,5.2026873101970156e+44,2.6013436550985077e+42,-15809.888615463427,-1.300671827549254e+43,3.121612386118209e+40,1.0405374620394032e+40,4.162149848157612e+40,2,2.6013436550985078e+44,2.4712764723435824e+44,False,28,-5.0,487
1065,USDJPY,Breakout_Momentum,SELL,2025-08-05 10:24:49.110524,2025-08-05 11:14:49.110524,17,New_York,0.8363737022669109,110.76068527961549,109.55312039611059,1.2356382361717913e+45,7.413829417030747e+42,-12075.648835048969,-1.2356382361717913e+43,7.413829417030747e+40,2.4712764723435826e+40,9.88510588937433e+40,50,2.4712764723435824e+44,2.347712648726403e+44,False,28,-5.0,487
1066,GBPUSD,Mean_Reversion,SELL,2025-08-05 10:19:49.110633,2025-08-05 13:51:49.110633,17,New_York,0.6237335137558875,1.271125414962833,1.2611025743765785,1.1738563243632016e+45,5.869281621816008e+42,-100.22840586254537,-1.1738563243632016e+43,9.390850594905614e+40,2.3477126487264036e+40,1.1738563243632017e+41,212,2.347712648726403e+44,2.230327016290083e+44,False,28,-5.0,487
1067,USDJPY,News_Trading,SELL,2025-08-05 11:20:49.110744,2025-08-05 11:49:49.110744,18,New_York,0.627599521958517,108.70908940892504,106.51766744992922,1.1151635081450414e+45,8.921308065160332e+42,21914.219589958208,1.1151635081450414e+44,6.690981048870248e+40,2.230327016290083e+40,8.921308065160331e+40,29,2.230327016290083e+44,3.3454905244351243e+44,True,28,50.0,488
1068,EURUSD,Mean_Reversion,BUY,2025-08-05 11:46:49.110846,2025-08-05 12:51:49.110846,18,New_York,0.6142944222065948,1.0976463070172573,1.0739748563171803,1.672745262217562e+45,8.363726311087811e+42,236.71450700076952,3.947921484001509e+43,8.3637263110878105e+40,3.3454905244351244e+40,1.1709216835522936e+41,65,3.3454905244351243e+44,3.740282672835275e+44,True,28,11.800725350038476,488
1069,EURUSD,News_Trading,SELL,2025-08-05 11:54:49.110982,2025-08-05 11:59:49.110982,19,New_York,0.7217968097697244,1.104831822146405,1.129080744369263,1.8701413364176375e+45,1.49611306913411e+43,242.4892222285788,4.521800191899355e+43,9.350706682088189e+40,3.740282672835275e+40,1.3090989354923464e+41,5,3.740282672835275e+44,4.19246269202521e+44,True,28,12.08946111142894,488
1070,GBPUSD,RSI_Extreme,BUY,2025-08-05 16:40:49.111117,2025-08-05 18:29:49.111117,23,After_Hours,0.8332412491161875,1.2839016902843616,1.3075667986432464,1.676985076810084e+45,8.384925384050421e+42,236.65108358884763,3.9518335051262317e+43,1.3415880614480673e+41,3.3539701536201684e+40,1.676985076810084e+41,109,4.19246269202521e+44,4.587646042537833e+44,True,28,9.426043343553903,488
1071,USDJPY,Mean_Reversion,BUY,2025-08-05 17:39:49.111286,2025-08-06 00:38:49.111286,0,Asian,0.712826805420989,110.48287988310047,110.03064594304563,2.2938230212689166e+45,1.1469115106344583e+43,-4522.33940054837,-2.2938230212689166e+43,1.3762938127613499e+41,4.587646042537834e+40,1.8350584170151334e+41,419,4.587646042537833e+44,4.3582637404109415e+44,False,29,-5.0,489
1072,USDJPY,Scalping_1M,SELL,2025-08-05 20:27:49.111444,2025-08-05 20:30:49.111444,3,Asian,0.8490238808260551,110.77312897991843,109.54033964046005,8.716527480821883e+44,4.358263740410942e+42,12327.89339458371,2.1791318702054708e+44,5.22991648849313e+40,1.7433054961643768e+40,6.973221984657506e+40,3,4.3582637404109415e+44,6.537395610616413e+44,True,29,50.0,490
1073,USDJPY,Mean_Reversion,BUY,2025-08-05 20:54:49.111575,2025-08-06 03:56:49.111575,4,Asian,0.6366488208715486,108.59763162274972,109.28697199681353,3.268697805308206e+45,1.6343489026541033e+43,6893.403740638159,3.2686978053082063e+44,1.9612186831849233e+41,6.537395610616412e+40,2.6149582442465646e+41,422,6.537395610616413e+44,9.806093415924619e+44,True,29,50.0,490
1074,USDJPY,Breakout_Momentum,SELL,2025-08-05 22:00:49.111719,2025-08-06 01:11:49.111719,5,Asian,0.7303623391137627,111.51988099339026,111.86385929156383,4.9030467079623096e+45,2.941828024777386e+43,-3439.782981735677,-4.903046707962309e+43,2.9418280247773854e+41,9.80609341592462e+40,3.9224373663698474e+41,191,9.806093415924619e+44,9.315788745128388e+44,False,29,-5.0,491
1075,USDJPY,Breakout_Momentum,BUY,2025-08-06 00:02:49.111848,2025-08-06 01:44:49.111848,7,Asian_Close,0.8348556873418224,110.45058816267392,112.74202773130168,4.657894372564194e+45,2.7947366235385165e+43,22914.395686277454,4.657894372564194e+44,2.7947366235385163e+41,9.31578874512839e+40,3.726315498051355e+41,102,9.315788745128388e+44,1.3973683117692581e+45,True,29,50.0,492
1076,EURUSD,News_Trading,SELL,2025-08-06 02:33:49.111973,2025-08-06 02:44:49.111973,9,London,0.8419761443462692,1.098343202114004,1.0986150187797759,6.98684155884629e+45,5.589473247077033e+43,-2.7181666577187014,-2.388218885921175e+42,3.4934207794231456e+41,1.3973683117692582e+41,4.890789091192404e+41,11,1.3973683117692581e+45,1.3949800928833369e+45,False,29,-0.1709083328859351,493
1077,EURUSD,Mean_Reversion,BUY,2025-08-06 03:28:49.112101,2025-08-06 05:31:49.112101,10,London,0.6041901548717233,1.098979971407033,1.1099975433541363,6.974900464416684e+45,3.4874502322083424e+43,110.17571947103195,7.635822465808514e+43,3.487450232208342e+41,1.394980092883337e+41,4.882430325091679e+41,123,1.3949800928833369e+45,1.471338317541422e+45,True,29,5.473785973551597,494
1078,USDCHF,Scalping_1M,BUY,2025-08-06 02:59:49.112224,2025-08-06 03:02:49.112224,10,London,0.7794781720442739,1.007051618158506,0.998973849958241,2.942676635082844e+45,1.471338317541422e+43,80.77768200265021,2.350541884937762e+43,2.059873644557991e+41,5.885353270165689e+40,2.6484089715745596e+41,3,1.471338317541422e+45,1.4948437363907996e+45,True,29,1.5975536400530042,494
1079,EURUSD,Mean_Reversion,SELL,2025-08-06 03:01:49.112343,2025-08-06 09:04:49.112343,10,London,0.631459944314783,1.096684107604666,1.0829949258873346,7.474218681953999e+45,3.737109340976999e+43,-136.89181717331456,-7.474218681953998e+43,3.737109340976999e+41,1.4948437363907998e+41,5.2319530773677995e+41,363,1.4948437363907996e+45,1.4201015495712597e+45,False,29,-5.0,495
